task,category,difficulty,agent,model,effort,passed,duration_seconds,agent_termination,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,prompt_tokens,total_tokens,cost_usd,list_cost_usd,files_changed,insertions,deletions,face_value,efficiency,points,graders,grader_summaries,run_id
g2-visual-002,visual,7,fake,,,false,64.9,completed,,,,,,,,,0,0,0,70,0.25,0.0,uiflow=P;uiflow=F;file=P,"uiflow:5 UI assertion(s) hold in default | uiflow:2 of 6 UI assertion(s) failed in defaultthen orientation=landscape-left: the device is landscape-left, not landscape; ""hero"" at (62, -22) 750x260 is outside the window (0, 0) 874x402 | file:2 file assertion(s) satisfied",2026-09-03T190451-g2-visual-002-fake
g2-visual-003,visual,7,solution,,,true,45.5,completed,,,,,,,,,1,2,2,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T185725-g2-visual-003-solution
g2-visual-003,visual,7,opencode,minimax/MiniMax-M2.7,,false,45.8,failed,,,,,,,,,0,0,0,70,0.25,0.0,uiflow=P;uiflow=F;file=P,"uiflow:3 UI assertion(s) hold in appearance=light | uiflow:1 of 2 UI assertion(s) failed in default: ""a91-reference"" renders the same in light and dark (0.0% different); its colours do not follow the appearance | file:4 file assertion(s) satisfied",2026-09-03T231528-g2-visual-003-opencode
g2-visual-003,visual,7,solution,,,true,51.8,completed,,,,,,,,,1,2,2,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T194059-g2-visual-003-solution
g2-visual-003,visual,7,fake,,,true,51.1,completed,,,,,,,,,0,0,0,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T193452-g2-visual-003-fake
g2-visual-003,visual,7,fake,,,true,72.6,completed,,,,,,,,,0,0,0,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:3 file assertion(s) satisfied,2026-09-03T184503-g2-visual-003-fake
g2-visual-003,visual,7,fake,,,false,47.6,completed,,,,,,,,,0,0,0,70,0.25,0.0,uiflow=P;uiflow=F;file=P,"uiflow:3 UI assertion(s) hold in appearance=light | uiflow:1 of 2 UI assertion(s) failed in default: ""a91-reference"" renders the same in light and dark (0.0% different); its colours do not follow the appearance | file:4 file assertion(s) satisfied",2026-09-03T194008-g2-visual-003-fake
g2-visual-003,visual,7,fake,,,true,47.7,completed,,,,,,,,,0,0,0,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T193017-g2-visual-003-fake
g2-visual-003,visual,7,solution,,,true,50.6,completed,,,,,,,,,1,2,2,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T193108-g2-visual-003-solution
g2-visual-003,visual,7,solution,,,true,46.2,completed,,,,,,,,,1,2,2,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T192600-g2-visual-003-solution
g2-visual-003,visual,7,fake,,,true,44.5,completed,,,,,,,,,0,0,0,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T185637-g2-visual-003-fake
g2-visual-003,visual,7,solution,,,true,46.4,completed,,,,,,,,,1,2,2,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T190747-g2-visual-003-solution
g2-visual-003,visual,7,fake,,,true,45.1,completed,,,,,,,,,0,0,0,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T190658-g2-visual-003-fake
g2-visual-003,visual,7,fake,,,false,55.4,completed,,,,,,,,,0,0,0,70,0.25,0.0,uiflow=F;uiflow=F;file=P,"uiflow:1 of 3 UI assertion(s) failed in appearance=light: no element ""a91-status"" on screen | uiflow:1 of 2 UI assertion(s) failed in default: no element ""a91-status"" on screen | file:4 file assertion(s) satisfied",2026-09-03T191847-g2-visual-003-fake
g2-visual-003,visual,7,solution,,,false,49.4,completed,,,,,,,,,1,2,2,70,0.25,0.0,uiflow=F;uiflow=F;file=P,"uiflow:1 of 3 UI assertion(s) failed in appearance=light: no element ""a91-status"" on screen | uiflow:1 of 2 UI assertion(s) failed in default: no element ""a91-status"" on screen | file:4 file assertion(s) satisfied",2026-09-03T191946-g2-visual-003-solution
g2-visual-003,visual,7,solution,,,true,64.1,completed,,,,,,,,,1,1,1,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:3 file assertion(s) satisfied,2026-09-03T184620-g2-visual-003-solution
g2-visual-003,visual,7,fake,,,true,49.8,completed,,,,,,,,,0,0,0,70,0.25,17.5,uiflow=P;uiflow=P;file=P,uiflow:3 UI assertion(s) hold in appearance=light | uiflow:2 UI assertion(s) hold in default | file:4 file assertion(s) satisfied,2026-09-03T192507-g2-visual-003-fake
healthkit-001,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,16.7,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcodeproj=F;xctest=F,"build:xcodebuild build succeeded for scheme 'Healthkit001Fixture' | xcodeproj:2 of 2 project assertion(s) failed: Info.plist key NSHealthShareUsageDescription is not set; Info.plist key NSHealthUpdateUsageDescription is not set | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: WeightReaderTests/testTheQueryAsksForTheNewestSample()",2026-09-03T225554-healthkit-001-opencode
interaction-001,interaction,1,opencode,minimax/MiniMax-M2.7,,false,108.9,failed,,,,,,,,,0,0,0,10,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: CartFlowTests/testAddedItemsAppearInTheCart() | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T220958-interaction-001-opencode
interaction-001,interaction,1,fake,,,false,175.4,completed,,,,,,,,,0,0,0,10,0.25,0.0,mutation=P;build=P;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"") | build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:2 executed, 0 passed, 2 failed, 0 skipped — failing: CartFixtureUITests-Runner (20148) encountered an error, CartFlowTests/testAddedItemsAppearInTheCart()",2026-09-03T074627-interaction-001-fake
interaction-001,interaction,1,solution,,,true,94.0,completed,,,,,,,,,4,29,2,10,0.25,2.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T220552-interaction-001-solution
interaction-001,interaction,1,fake,,,false,339.1,completed,,,,,,,,,0,0,0,10,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped — failing: CartFlowTests/testAddedItemsAppearInTheCart() | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T082550-interaction-001-fake
interaction-001,interaction,1,solution,,,false,173.3,completed,,,,,,,,,4,29,2,10,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'CartFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T072646-interaction-001-solution
interaction-001,interaction,1,solution,,,true,100.2,completed,,,,,,,,,4,29,2,10,0.25,2.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T220318-interaction-001-solution
interaction-001,interaction,1,solution,,,true,129.4,completed,,,,,,,,,4,29,2,10,0.25,2.5,mutation=P;build=P;xcuitest=P,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"") | build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped",2026-09-03T074927-interaction-001-solution
interaction-001,interaction,1,solution,,,true,206.9,completed,,,,,,,,,4,29,2,10,0.25,2.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T090151-interaction-001-solution
interaction-001,interaction,1,solution,,,true,795.0,completed,,,,,,,,,4,29,2,10,0.25,2.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"")",2026-09-03T083133-interaction-001-solution
interaction-001,interaction,1,fake,,,false,208.4,completed,,,,,,,,,0,0,0,10,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped — failing: CartFlowTests/testAddedItemsAppearInTheCart() | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T085818-interaction-001-fake
interaction-002,interaction,2,opencode,minimax/MiniMax-M2.7,,false,132.2,failed,,,,,,,,,0,0,0,20,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: PartsSearchTests/testClearingTheQueryRestoresEveryPart(), PartsSearchTests/testResultsMatchTheFullQuery() | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"")",2026-09-03T221151-interaction-002-opencode
interaction-002,interaction,2,fake,,,false,138.0,completed,,,,,,,,,0,0,0,20,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:2 executed, 0 passed, 2 failed, 0 skipped — failing: PartsSearchTests/testClearingTheQueryRestoresEveryPart(), PartsSearchTests/testResultsMatchTheFullQuery() | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T090523-interaction-002-fake
interaction-002,interaction,2,solution,,,true,103.0,completed,,,,,,,,,3,39,2,20,0.25,5.0,mutation=P;build=P;xcuitest=P,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"") | build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:2 executed, 2 passed, 0 failed, 0 skipped",2026-09-03T074414-interaction-002-solution
interaction-002,interaction,2,fake,,,false,184.3,completed,,,,,,,,,0,0,0,20,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T075141-interaction-002-fake
interaction-002,interaction,2,solution,,,true,166.8,completed,,,,,,,,,3,39,2,20,0.25,5.0,mutation=P;build=P;xcuitest=P,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"") | build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:2 executed, 2 passed, 0 failed, 0 skipped",2026-09-03T075450-interaction-002-solution
interaction-002,interaction,2,solution,,,true,504.3,completed,,,,,,,,,3,39,2,20,0.25,5.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'SearchFixture' | xcuitest:2 executed, 2 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"")",2026-09-03T090745-interaction-002-solution
interaction-002,interaction,2,fake,,,false,865.1,completed,,,,,,,,,0,0,0,20,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/PartsSearchView.swift: "".accessibilityIdentifier(""result-\(index)"")"" → "".accessibilityIdentifier(""result-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'SearchFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T072945-interaction-002-fake
interaction-003,interaction,3,fake,,,false,188.8,completed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped — failing: ReportRefreshTests/testPullToRefreshCompletes() | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T091613-interaction-003-fake
interaction-003,interaction,3,fake,,,false,144.3,completed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"")",2026-09-03T081853-interaction-003-fake
interaction-003,interaction,3,solution,,,true,94.0,completed,,,,,,,,,3,29,0,30,0.25,7.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"")",2026-09-03T091923-interaction-003-solution
interaction-003,interaction,3,solution,,,false,158.5,completed,,,,,,,,,3,29,0,30,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"")",2026-09-03T082121-interaction-003-solution
interaction-003,interaction,3,opencode,minimax/MiniMax-M2.7,,false,235.1,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'RefreshFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: ReportRefreshTests/testPullToRefreshCompletes() | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"")",2026-09-03T221407-interaction-003-opencode
interaction-003,interaction,3,fake,,,false,177.0,completed,,,,,,,,,0,0,0,30,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T074602-interaction-003-fake
interaction-003,interaction,3,fake,,,false,334.5,completed,,,,,,,,,0,0,0,30,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T072656-interaction-003-fake
interaction-003,interaction,3,solution,,,false,171.0,completed,,,,,,,,,3,29,0,30,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T074904-interaction-003-solution
interaction-003,interaction,3,solution,,,false,828.9,completed,,,,,,,,,3,29,0,30,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/ReportView.swift: "".accessibilityIdentifier(""row-\(index)"")"" → "".accessibilityIdentifier(""row-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'RefreshFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T073234-interaction-003-solution
interaction-004,interaction,4,solution,,,true,702.0,completed,,,,,,,,,3,35,14,40,0.25,10.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:2 executed, 2 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T092304-interaction-004-solution
interaction-004,interaction,4,fake,,,false,181.7,completed,,,,,,,,,0,0,0,40,0.25,0.0,mutation=P;build=P;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"") | build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:2 executed, 1 passed, 1 failed, 0 skipped — failing: EnrolmentFlowTests/testSummaryReflectsBothSteps()",2026-09-03T075742-interaction-004-fake
interaction-004,interaction,4,solution,,,false,169.9,completed,,,,,,,,,3,35,14,40,0.25,0.0,mutation=P;build=P;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"") | build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:2 executed, 0 passed, 2 failed, 0 skipped — failing: FormFlowFixtureUITests-Runner (56027) encountered an error, EnrolmentFlowTests/testEnteredNameSurvivesGoingBack()",2026-09-03T080602-interaction-004-solution
interaction-004,interaction,4,opencode,minimax/MiniMax-M2.7,,false,119.1,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:2 executed, 1 passed, 1 failed, 0 skipped. Failing: EnrolmentFlowTests/testSummaryReflectsBothSteps() | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T221806-interaction-004-opencode
interaction-004,interaction,4,solution,,,true,161.9,completed,,,,,,,,,3,35,14,40,0.25,10.0,mutation=P;build=P;xcuitest=P,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"") | build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:2 executed, 2 passed, 0 failed, 0 skipped",2026-09-03T080047-interaction-004-solution
interaction-004,interaction,4,fake,,,false,118.8,completed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:2 executed, 1 passed, 1 failed, 0 skipped — failing: EnrolmentFlowTests/testSummaryReflectsBothSteps() | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T092102-interaction-004-fake
interaction-004,interaction,4,fake,,,false,837.2,completed,,,,,,,,,0,0,0,40,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T075159-interaction-004-fake
interaction-005,interaction,5,solution,,,true,6.4,completed,,,,,,,,,4,355,0,50,0.25,12.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'GestureFixture' | file:8 file assertion(s) satisfied",2026-09-03T080904-interaction-005-solution
interaction-005,interaction,5,opencode,minimax/MiniMax-M2.7,,false,7.7,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=F;build=P;file=F,"trajectory:The deliverable is not backed by the run: built 0 time(s), fewer than the 1 required | build:xcodebuild build succeeded for scheme 'GestureFixture' | file:gesture-log.txt: expected to exist; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing",2026-09-03T222009-interaction-005-opencode
interaction-005,interaction,5,fake,,,false,7.1,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'GestureFixture' | file:gesture-log.txt: expected to exist; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing; gesture-log.txt: unreadable or missing",2026-09-03T080856-interaction-005-fake
mapkit-001,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.0,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Mapkit001Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: NearbySearchTests/testTheAreaCoversTheRadiusWeAdvertise()",2026-09-03T225611-mapkit-001-opencode
networking-001,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.3,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking001Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: FeedLoaderTests/testAServerErrorIsReportedAsAnError()",2026-09-03T225626-networking-001-opencode
networking-002,frameworks,3,opencode,minimax/MiniMax-M2.7,,false,14.8,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking002Fixture' | xctest:3 executed, 1 passed, 2 failed, 0 skipped. Failing: CatalogEndpointTests/testThePageNumberReachesTheRequest(), CatalogEndpointTests/testTheSearchTermReachesTheRequest()",2026-09-03T225642-networking-002-opencode
networking-003,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,15.4,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking003Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: OrderSubmitterTests/testARejectedOrderIsNotSentAgain()",2026-09-03T225658-networking-003-opencode
networking-004,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.1,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking004Fixture' | xctest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: ReadingsLoaderTests/testReadingsDecode(), ReadingsLoaderTests/testTheTimestampIsTheOneTheServiceSent()",2026-09-03T225714-networking-004-opencode
networking-005,frameworks,3,opencode,minimax/MiniMax-M2.7,,false,14.9,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking005Fixture' | xctest:4 executed, 3 passed, 1 failed, 0 skipped. Failing: SearchURLTests/testASearchWithAnAmpersand()",2026-09-03T225729-networking-005-opencode
networking-006,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.2,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking006Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: AccountClientTests/testTheRequestCarriesTheToken()",2026-09-03T225745-networking-006-opencode
networking-007,frameworks,3,opencode,minimax/MiniMax-M2.7,,false,24.0,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Networking007Fixture' | xctest:3 executed, 0 passed, 3 failed, 0 skipped. Failing: ReportLoaderTests/testAFailureAlsoCallsBack(), ReportLoaderTests/testTheReportComesBack(), ReportLoaderTests/testTheRequestActuallyLeavesTheApp()",2026-09-03T225801-networking-007-opencode
